dataset,source,column,dtype,n_unique,min_observed,max_observed,constraint_type_SUGGESTED,constraint_type_CONFIRMED,auto_note,kishore_note
diabetes_readmission,uci,number_outpatient,int64,32,0,42,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",count of outpatient visits in prior year — non-negative by definition of a count
diabetes_readmission,uci,number_emergency,int64,26,0,76,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",count of emergency visits in prior year — non-negative by definition of a count
diabetes_readmission,uci,number_inpatient,int64,18,0,21,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",count of inpatient visits in prior year — non-negative by definition of a count
diabetes_readmission,uci,diag_1,str,655,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,diag_2,str,665,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,diag_3,str,679,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,number_diagnoses,int64,16,1,16,no_negative,no_negative,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","count of diagnoses recorded (schema caps at 9-16 ICD-9 slots, but the schema cap is a form-design limit, not a domain law — do not encode the observed max as a hard constraint) — non-negative by definition of a count"
diabetes_readmission,uci,max_glu_serum,str,3,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,A1Cresult,str,3,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,metformin,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,repaglinide,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,glimepiride,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,glipizide,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,glyburide,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,pioglitazone,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,rosiglitazone,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,insulin,str,4,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,change,str,2,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,diabetesMed,str,2,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,readmitted,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","binary target/outcome label (0/1) — a classification label, not a continuous non-negative magnitude; missed on first pass because it inherited the bulk no_negative default instead of being read individually"
online_shoppers,uci,Administrative,int64,27,0,27,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",count of administrative pages visited in session — non-negative by definition of a count
online_shoppers,uci,Administrative_Duration,float64,3335,0.0,3398.75,no_negative,no_negative,name suggests non-negative quantity; observed min=0 >= 0,"session time spent on page category, in seconds — non-negative by definition (time/distance elapsed cannot be negative)"
online_shoppers,uci,Informational,int64,17,0,24,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",count of informational pages visited in session — non-negative by definition of a count
online_shoppers,uci,Informational_Duration,float64,1258,0.0,2549.375,no_negative,no_negative,name suggests non-negative quantity; observed min=0 >= 0,"session time spent on page category, in seconds — non-negative by definition (time/distance elapsed cannot be negative)"
online_shoppers,uci,ProductRelated,int64,311,0,705,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",count of product-related pages visited in session — non-negative by definition of a count
online_shoppers,uci,ProductRelated_Duration,float64,9551,0.0,63973.52223,no_negative,no_negative,name suggests non-negative quantity; observed min=0 >= 0,"session time spent on page category, in seconds — non-negative by definition (time/distance elapsed cannot be negative)"
online_shoppers,uci,BounceRates,float64,1872,0.0,0.2,no_negative,"range:[0,1]",name suggests non-negative quantity; observed min=0 >= 0,"Google Analytics bounce rate is a proportion of single-page sessions — bounded [0,1] by definition, a stronger and different constraint than plain no_negative; observed max=0.2 is a sample artifact, not the true bound"
online_shoppers,uci,ExitRates,float64,4777,0.0,0.2,no_negative,"range:[0,1]",name suggests non-negative quantity; observed min=0 >= 0,"Google Analytics exit rate is a proportion — bounded [0,1] by definition, same correction as BounceRates"
online_shoppers,uci,SpecialDay,float64,6,0.0,1.0,no_negative,"range:[0,1]","observed min=0 >= 0, no clear name signal — weak guess, please confirm","GA-documented ""closeness to a special day"" index, explicitly defined on [0,1] — bounded range, not just non-negative"
online_shoppers,uci,Month,str,10,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
online_shoppers,uci,OperatingSystems,int64,8,1,8,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","coded OS identifier (Google Analytics session dimension) — nominal category, not a magnitude; missed on first pass"
online_shoppers,uci,Browser,int64,13,1,13,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","coded browser identifier — nominal category, not a magnitude; missed on first pass"
online_shoppers,uci,Region,int64,9,1,9,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","coded geographic region identifier — nominal category, not a magnitude; missed on first pass"
online_shoppers,uci,TrafficType,int64,20,1,20,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","coded traffic-source identifier — nominal category, not a magnitude; missed on first pass"
online_shoppers,uci,VisitorType,str,3,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
online_shoppers,uci,Weekend,bool,2,False,True,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","boolean flag — not a numeric magnitude at all; no_negative is a category error here, not just imprecise"
online_shoppers,uci,Revenue,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","binary target/outcome label (0/1) — a classification label, not a continuous non-negative magnitude; missed on first pass because it inherited the bulk no_negative default instead of being read individually"
